,Date,Price,Open,High,Low,Vol.,Change %,Vol
311,"May 26, 2021",13.4210,12.3430,13.5320,11.9200,,9.57%,13.47M
312,"May 25, 2021",12.2490,11.9290,12.2490,10.0180,,2.43%,16.90M
313,"May 24, 2021",11.9580,9.0560,12.0270,9.0560,,32.85%,17.91M
314,"May 23, 2021",9.0010,11.0720,11.1850,7.1110,,-18.48%,33.62M
315,"May 22, 2021",11.0420,12.7370,12.7370,10.0990,,-13.42%,15.33M
316,"May 21, 2021",12.7540,15.1140,16.3320,11.5700,,-15.61%,15.78M
317,"May 20, 2021",15.1140,13.4640,16.3850,12.3800,,14.66%,20.14M
318,"May 19, 2021",13.1820,21.5300,21.5300,13.1820,,-38.57%,34.81M
319,"May 18, 2021",21.4570,16.1780,21.7780,16.1780,,32.75%,19.43M
320,"May 17, 2021",16.1640,16.5380,17.9640,15.1340,,-2.30%,11.46M
321,"May 16, 2021",16.5440,16.1910,17.4600,15.0490,,2.34%,8.09M
322,"May 15, 2021",16.1660,18.6070,18.6800,16.1660,,-12.84%,9.53M
323,"May 14, 2021",18.5480,14.7760,18.7630,14.7760,,25.79%,10.28M
324,"May 13, 2021",14.7450,14.7340,16.5710,14.4160,,0.82%,12.14M
325,"May 12, 2021",14.6250,15.2660,18.1970,14.6250,,-4.01%,19.71M
326,"May 11, 2021",15.2360,13.7920,15.2360,13.5280,,10.13%,5.49M
327,"May 10, 2021",13.8340,15.5290,16.3680,13.5570,,-10.75%,9.45M
328,"May 09, 2021",15.5010,16.3330,16.4550,15.4340,,-4.81%,4.76M
329,"May 08, 2021",16.2840,15.7720,16.3430,15.6800,,3.02%,4.91M
330,"May 07, 2021",15.8070,16.5490,17.1070,15.8070,,-4.26%,11.01M
331,"May 06, 2021",16.5100,14.3810,16.5100,14.1710,,14.97%,15.81M
332,"May 05, 2021",14.3600,13.2090,14.3600,13.1480,,8.31%,4.43M
333,"May 04, 2021",13.2580,14.4070,14.4070,13.2580,,-7.89%,5.79M
334,"May 03, 2021",14.3930,13.8980,14.6270,13.8980,,3.54%,4.19M
335,"May 02, 2021",13.9010,14.8410,14.8410,13.7750,,-5.88%,3.33M
336,"May 01, 2021",14.7700,14.3100,15.1260,14.2850,,3.06%,3.05M
337,"Apr 30, 2021",14.3320,14.0620,14.5880,13.9540,,2.04%,3.12M
338,"Apr 29, 2021",14.0460,14.2920,14.6460,13.8320,,-1.68%,5.05M
339,"Apr 28, 2021",14.2860,14.3080,14.3080,13.4300,,0.06%,5.71M
340,"Apr 27, 2021",14.2770,12.1130,14.2770,12.1130,,17.54%,6.00M
341,"Apr 26, 2021",12.1470,10.9770,12.1610,10.9770,,11.24%,4.42M
342,"Apr 25, 2021",10.9200,10.7230,11.5050,10.5370,,2.02%,3.29M
343,"Apr 24, 2021",10.7040,11.8160,11.8160,10.6860,,-9.50%,3.53M
344,"Apr 23, 2021",11.8270,12.2900,12.2900,10.4480,,-3.97%,9.43M
345,"Apr 22, 2021",12.3160,12.5530,14.1010,12.3160,,-1.24%,9.33M
346,"Apr 21, 2021",12.4710,12.7190,13.4160,12.2030,,-2.09%,5.55M
347,"Apr 20, 2021",12.7370,12.1960,12.7370,11.6110,,4.79%,5.99M
348,"Apr 19, 2021",12.1550,14.0150,14.0150,11.9250,,-13.35%,8.60M
349,"Apr 18, 2021",14.0270,15.8700,15.8700,11.0830,,-11.60%,14.88M
350,"Apr 17, 2021",15.8670,16.2780,16.7500,15.7940,,-2.37%,3.36M
351,"Apr 16, 2021",16.2520,17.5750,17.5750,16.2520,,-7.37%,4.81M
352,"Apr 15, 2021",17.5460,17.5830,18.1360,17.4220,,-0.03%,5.03M
353,"Apr 14, 2021",17.5510,15.9070,17.5540,15.9070,,10.66%,7.59M
354,"Apr 13, 2021",15.8610,16.1270,16.2160,15.5210,,-1.19%,5.62M
355,"Apr 12, 2021",16.0520,14.2140,16.1520,14.0200,,13.15%,10.89M
356,"Apr 11, 2021",14.1870,14.5570,14.5570,14.1180,,-2.19%,2.46M
357,"Apr 10, 2021",14.5050,14.5350,15.0550,14.3550,,-0.24%,2.41M
358,"Apr 09, 2021",14.5400,14.4270,15.2110,14.4270,,0.74%,2.90M
359,"Apr 08, 2021",14.4330,13.9280,14.4670,13.9280,,4.24%,1.97M
360,"Apr 07, 2021",13.8460,15.3620,15.3620,13.7730,,-9.63%,4.35M
361,"Apr 06, 2021",15.3220,15.0620,15.7720,14.9990,,1.88%,3.51M
362,"Apr 05, 2021",15.0390,15.2980,15.4380,14.7870,,-1.40%,3.22M
363,"Apr 04, 2021",15.2520,14.7420,15.3660,14.7420,,2.90%,2.79M
364,"Apr 03, 2021",14.8220,16.4280,16.4760,14.8220,,-9.87%,4.49M
365,"Apr 02, 2021",16.4460,14.8730,16.4460,14.6650,,10.69%,4.51M
366,"Apr 01, 2021",14.8580,14.7810,15.1470,14.6670,,1.16%,3.43M
367,"Mar 31, 2021",14.6870,15.4150,15.5000,14.2590,,-4.77%,4.49M
368,"Mar 30, 2021",15.4220,15.8590,15.8590,15.3510,,-2.44%,2.51M
369,"Mar 29, 2021",15.8080,15.2770,15.9600,15.1280,,3.59%,3.19M
370,"Mar 28, 2021",15.2600,16.2550,16.3120,14.9500,,-5.69%,2.62M
371,"Mar 27, 2021",16.1810,16.8510,16.8510,15.8720,,-3.86%,2.02M
372,"Mar 26, 2021",16.8300,14.8550,16.8300,14.8550,,13.52%,2.72M
373,"Mar 25, 2021",14.8260,14.8970,15.1340,14.4100,,-1.03%,4.67M
374,"Mar 24, 2021",14.9810,16.3690,17.3100,14.9810,,-8.76%,3.43M
375,"Mar 23, 2021",16.4200,17.3930,17.4850,16.4200,,-5.14%,2.73M
376,"Mar 22, 2021",17.3100,18.8580,19.0210,17.3100,,-8.16%,2.76M
377,"Mar 21, 2021",18.8490,19.4190,19.6050,18.6010,,-3.15%,2.38M
378,"Mar 20, 2021",19.4620,20.2820,20.8960,19.4620,,-4.14%,1.87M
379,"Mar 19, 2021",20.3030,19.7240,20.3030,19.5360,,2.97%,2.39M
380,"Mar 18, 2021",19.7170,19.9080,20.1850,19.7170,,-0.97%,2.44M
381,"Mar 17, 2021",19.9100,20.2320,20.2320,19.2040,,-1.52%,2.17M
382,"Mar 16, 2021",20.2170,19.7930,20.2220,19.3280,,2.11%,3.60M
383,"Mar 15, 2021",19.8000,20.7010,21.6180,19.8000,,-4.66%,4.49M
384,"Mar 14, 2021",20.7670,22.8160,22.8160,20.7670,,-9.21%,5.96M
385,"Mar 13, 2021",22.8730,19.3950,23.3160,19.3950,,18.23%,11.15M
386,"Mar 12, 2021",19.3470,18.6880,19.3470,18.2810,,4.03%,6.20M
387,"Mar 11, 2021",18.5970,17.9560,18.6220,17.2270,,3.62%,5.46M
388,"Mar 10, 2021",17.9470,19.7050,19.7050,17.9470,,-8.75%,4.39M
389,"Mar 09, 2021",19.6670,17.2640,19.6670,17.1100,,14.26%,7.81M
390,"Mar 08, 2021",17.2120,18.0530,18.0530,16.8920,,-4.01%,4.20M
391,"Mar 07, 2021",17.9310,16.5920,17.9310,16.4480,,8.08%,4.54M
392,"Mar 06, 2021",16.5910,16.6410,16.7900,16.0530,,-0.22%,2.66M
393,"Mar 05, 2021",16.6270,17.3400,17.3400,16.0010,,-4.12%,4.79M
394,"Mar 04, 2021",17.3420,17.3100,18.2850,17.1460,,-0.52%,6.43M
395,"Mar 03, 2021",17.4330,17.8170,18.8500,17.4330,,-2.39%,7.77M
396,"Mar 02, 2021",17.8600,18.9110,20.3270,17.0610,,-5.30%,17.24M
397,"Mar 01, 2021",18.8590,15.0780,18.8590,15.0780,,25.20%,6.52M
398,"Feb 28, 2021",15.0630,16.2330,16.2330,14.0960,,-7.52%,6.53M
399,"Feb 27, 2021",16.2880,15.3640,17.2420,15.3640,,6.08%,7.15M
400,"Feb 26, 2021",15.3540,14.3370,16.4810,13.2680,,7.88%,9.29M
401,"Feb 25, 2021",14.2330,14.7240,16.7670,14.2330,,-3.43%,9.28M
402,"Feb 24, 2021",14.7390,14.8800,15.6630,14.1610,,-0.58%,5.50M
403,"Feb 23, 2021",14.8250,16.5960,16.7140,13.0360,,-10.68%,12.25M
404,"Feb 22, 2021",16.5970,17.3290,17.3290,15.5900,,-4.24%,10.98M
405,"Feb 21, 2021",17.3310,18.3230,18.6550,17.1310,,-5.49%,5.92M
406,"Feb 20, 2021",18.3380,14.5900,19.3940,14.5900,,26.32%,19.67M
407,"Feb 19, 2021",14.5170,15.8290,15.8290,14.3290,,-8.05%,8.15M
408,"Feb 18, 2021",15.7880,16.2000,16.6880,15.7640,,-2.43%,3.86M
409,"Feb 17, 2021",16.1810,16.4890,16.6790,15.0090,,-1.65%,6.45M
410,"Feb 16, 2021",16.4520,17.2670,17.5880,16.0800,,-4.55%,4.81M
411,"Feb 15, 2021",17.2370,15.0230,17.9260,12.9310,,15.52%,10.95M
412,"Feb 14, 2021",14.9210,16.0360,16.0740,14.9210,,-6.74%,3.36M
413,"Feb 13, 2021",15.9990,16.6150,17.1150,15.9000,,-3.37%,3.57M
414,"Feb 12, 2021",16.5570,16.7980,17.2710,16.0770,,-1.98%,5.59M
415,"Feb 11, 2021",16.8920,14.8990,17.1790,14.4080,,13.51%,7.92M
416,"Feb 10, 2021",14.8810,14.3240,15.6530,14.1580,,4.19%,8.82M
417,"Feb 09, 2021",14.2820,14.1480,14.5640,13.6600,,1.36%,6.89M
418,"Feb 08, 2021",14.0910,13.1800,14.4320,12.8880,,6.92%,7.74M
419,"Feb 07, 2021",13.1790,13.7680,13.7750,12.3350,,-4.27%,9.47M
420,"Feb 06, 2021",13.7670,15.0030,15.0030,13.4880,,-8.02%,10.85M
421,"Feb 05, 2021",14.9670,15.3780,15.6620,14.8850,,-2.84%,7.53M
422,"Feb 04, 2021",15.4040,14.2220,16.3890,14.2220,,8.44%,12.95M
423,"Feb 03, 2021",14.2050,12.6710,14.6620,12.6710,,12.36%,9.27M
424,"Feb 02, 2021",12.6420,13.0380,13.5970,12.2120,,-3.08%,11.13M
425,"Feb 01, 2021",13.0440,10.1300,13.0440,9.8700,,28.84%,13.46M
426,"Jan 31, 2021",10.1240,10.3920,10.6960,9.8500,,-2.36%,18.00M
427,"Jan 30, 2021",10.3690,8.9700,10.3690,8.6700,,15.38%,12.45M
428,"Jan 29, 2021",8.9870,8.2640,8.9870,7.9890,,9.05%,11.71M
429,"Jan 28, 2021",8.2410,7.0610,8.4100,7.0610,,15.99%,13.09M
430,"Jan 27, 2021",7.1050,8.1560,8.1560,7.1050,,-12.90%,12.31M
431,"Jan 26, 2021",8.1570,7.6010,8.1570,7.0850,,7.29%,17.93M
432,"Jan 25, 2021",7.6030,8.2980,9.1410,7.6030,,-8.69%,17.36M
433,"Jan 24, 2021",8.3270,7.0760,8.4050,7.0760,,17.83%,10.42M
434,"Jan 23, 2021",7.0670,6.7270,7.3500,6.7270,,4.85%,6.63M
435,"Jan 22, 2021",6.7400,5.6030,6.9770,5.6030,,19.86%,10.06M
436,"Jan 21, 2021",5.6230,7.3000,7.3000,5.5760,,-22.91%,13.13M
437,"Jan 20, 2021",7.2940,6.5260,7.2940,6.2520,,11.21%,10.45M
438,"Jan 19, 2021",6.5590,7.4930,7.5290,6.5590,,-12.28%,9.70M
439,"Jan 18, 2021",7.4770,7.0850,7.5960,6.9260,,5.97%,10.18M
440,"Jan 17, 2021",7.0560,7.1410,7.5770,6.8290,,-1.09%,11.75M
441,"Jan 16, 2021",7.1340,6.4310,7.3000,6.1740,,11.42%,14.65M
442,"Jan 15, 2021",6.4030,5.6990,6.5920,5.5850,,12.59%,19.94M
443,"Jan 14, 2021",5.6870,5.1230,5.6870,5.1230,,10.99%,13.41M
444,"Jan 13, 2021",5.1240,4.2700,5.1240,4.2400,,19.80%,13.95M
445,"Jan 12, 2021",4.2770,3.8830,4.4090,3.8080,,10.23%,13.91M
446,"Jan 11, 2021",3.8800,4.3910,4.3910,3.2380,,-11.66%,16.78M
447,"Jan 10, 2021",4.3920,4.6780,4.7950,4.1150,,-5.79%,9.92M
448,"Jan 09, 2021",4.6620,4.2940,4.8770,4.2260,,8.62%,15.19M
449,"Jan 08, 2021",4.2920,3.9630,4.3180,3.6400,,8.66%,17.55M
450,"Jan 07, 2021",3.9500,3.8970,4.1600,3.7630,,1.75%,14.63M
451,"Jan 06, 2021",3.8820,3.8750,4.0240,3.6030,,0.75%,12.53M
452,"Jan 05, 2021",3.8530,3.5690,3.9560,3.2570,,7.81%,19.03M
453,"Jan 04, 2021",3.5740,3.4600,4.0170,3.3120,,3.99%,21.25M
454,"Jan 03, 2021",3.4370,3.2010,3.4610,3.0200,,7.44%,16.07M
455,"Jan 02, 2021",3.1990,3.3350,3.3350,3.1320,,-4.02%,14.23M
456,"Jan 01, 2021",3.3330,2.8640,3.3330,2.8360,,16.25%,16.96M
